userId	nickname	likedCount	content
10040404	脚趾皮脱落	2	你的名字仍和他写在一起
255237124	Jay-我陪你走到最后	3	我的杰伦啊，怎么就不是jolin呢，不过，不过，你开心就好
72089430	tuanioi	5	现在听起来都感觉好叼。。好好听！[强]
106046141	一觉睡到星期四	3	开心
71916217	木子进	3	关于编曲和歌词  谁有异议？
631724	魔术woolf	3	不听周杰伦的歌，毫无压力。
47471811	禹叔-	2	[哀伤][哀伤][哀伤][哀伤][哀伤]天了噜
44799106	lazioyzh	1	????????????????????????????????????????????????????????????????????????????????????
131774644	洗洗小番茄吧	5	周杰伦在给蔡依林写的歌里面，都会友情出演里面的rap或者是和声
113693538	凭爱意将璐璐私有	5	这么多年，好感慨
118179027	鼻涕虫吃鼻涕	8	杰伦的好多歌总有那么一两句是拉开拉去且对着词反复听也都还是听不清唱的什么的[大哭]
96779197	jas我的眼睛会发光	4	 布拉格的广场拥挤的剧场 安静小巷 一家咖啡馆 我在结帐 你在煮浓汤 这是故事最后的答案   我的理解是，最后我们开了一家咖啡馆，夜幕降临我在给客人结账，而你在给我煮浓汤(*^^*)
53776156	拉娜德芮	5	I love you Jay
251096152	为什么我不会唱歌	5	布拉格造核点数太高了！每次开局都要先灭波米
118179027	鼻涕虫吃鼻涕	1	这首歌jolin的声音听起来好稚嫩
132139805	kelolo1994	6	小时候第一次听，以为是一家三口；长大后希望真的是一家三口[大哭][大哭][大哭]双J党，勿喷
617926	兔尔莫斯	2	原来她在当年就开始 旋转跳舞 了....果然不停歇
133584248	板板儿妈	1	梦到了，不敢继续梦。最近太闲了，打着带妈妈享受生活的旗号给自己放假，然后就瞎想。[撇嘴]回学校吧[怒]
68985364	小西湖队长	3	梦里的bgm居然是这个…半夜来听，所谓我在结账你在煮浓汤突然懂了，我还一个人所以在外吃饭要结账，而你已有人相伴，在家为她煮着汤……玛德突然泪目啊~我喜欢的姑娘也在为别人煮着浓汤吧，只是我还不想结账，我不想承认这样的答案
3031493	就这种程度吧	1	有些歌蔡依林也不敢听
112606030	QmmmmmmmmmmmmmmmM	2	我在结账，你在煮浓汤，我懂了
121050628	九宽	3	啪啪啪
42330085	羁绊太多容易迷失	1	jolin自己也说了，我们都没错，只是不适合。
106072500	鹿浥尘	3	那画面太美我不敢看[大哭]
94335534	未竟之蓝secret	3	jolin这些年一个人，很拼。曾经爱的萌妹变成了御姐。也是满满的回忆。那些年的歌真心不错。
251807165	郑容和的辛普森小姐	2	我就知道会有故事看[大笑]
76531073	赵呵呵萌哒	8	然而热评上的人都暴露了年龄[大哭]
20289406	奔雷手敌法师	2	看我签名。
117952532	陌不曾堕	2	记得初中的时候爱上了这首歌，一个劲的学杰伦的RAP，后来嗓子都唱哑了，不过从这首歌里我掌握到了唱歌的节奏感，很自豪[可爱]
48193291	兰兰有双滑板鞋	1	一不小心暴露了年纪[大哭]
118044158	鑫丶晓爱	1	这样啊，女王也不容易。
125499456	一生中的某一刻	2	回头听周杰伦的歌感觉每首歌都很不错
109868224	Particles-Vir	1	[痛苦]
37272946	不会说话的神_	1	下结论，节奏控
252263517	YaaZiii	1	jay不喜欢jolin喜欢谁，不喜欢jolin喜欢谁，
126076778	呀好吃	3	那年太多回忆太多经典  无与伦比的美丽
246931512	Ciphertl	1	这旋律真的是太屌了
98246031	波酱周	1	泪目
59109659	张吡吱_一池孤城	2	原来画面太美我不敢看出自这里。。。
69468155	没有失望	1	玩爱之徒男主，混血男模兼蔡依林男友
69468155	没有失望	1	还没结，只是男朋友
70903905	DeYuZou	1	儿时，磁带的记忆。
84113810	莊志成_	1	编曲牛逼到爆炸！！（03年金曲奖）打败了杰伦自己的以父之名！
6554203	Eddy8985	1	是04年的，JJ第二张专辑 
136383150	圆圆有点圆啊	1	初二，04年。后桌特别喜欢放这个
6035283	爱吃柚子的赵大爷	3	看看评论里这些人，对分手这种事情都是耿耿于怀，无力吐槽
250163260	灾灾灾	1	超爱，没有为什么[大笑]
116765809	伽翊	1	江南不是05年的歌么
123627974	沧巫不苦海山	1	可是提你是几个意思啊????
119771963	小王子丿	1	[呆][呆]我的意思是，，不要等到没有机会了才知道后悔[呆][呆]
123627974	沧巫不苦海山	5	你是给我们电影还是快播了，逗逼。。。
119771963	小王子丿	6	星爷不演了你们觉得欠他一张电影票，王欣判刑了你们觉得欠他一个会员，你们总是失去了才懂得珍惜！不要等我的网易帐号被封了你们才发觉欠我一个右上角??
89005631	饿妹子殷	1	你你你你!白眼都快翻上天了怪不得会看不清[大哭]
73637564	阿周是个stan	1	"眼花看成AV了。。。
"
87749616	清而不夏	1	真的百听不厌，超喜欢[憨笑]
89005631	饿妹子殷	1	记得小学的时候跟朋友在电脑上看MV，不停的暂停又暂停，就因为一个很像杰伦的伴舞激动的嗷嗷叫[吐舌]
251899869	用户251899869	8	一个五岁的小男孩拿了一个棒棒糖，后面跟了个四岁的小女孩，男孩吃了一口然后给了女孩，女孩说我要是怀孕了生小宝宝怎么办？男孩认真的说放心吧生了小宝宝咱仨一起上幼儿园！
112483008	细丶小软	3	JAY:Jolin，我要结婚了，有在布拉格广场拍婚纱照。
96719562	YukikaZ	2	你还否记得躲在被窝用录音机放磁卡的年代。
20044241	咕噠籽	1	天惹噜
86007014	最爱的Anita和Leslie	4	杰伦的音乐一直都很有自己风格，他哪有走偏，走偏的可能是我们，我们喜欢的是曾经的歌曲夹杂着的回忆，有一段时间我也觉得不太喜欢他的新歌了，可是后来我抱着曾经的心情去听的时候，发现真的还是那么屌。每一首都好听。手机里杰伦的歌都快80首了。始终那么爱他的音乐。正能量又够屌。
96528829	调皮的春阳	5	中间一段非常牛逼的乐器演奏怎么就没人提[哀伤]
102058190	江南小王子在听歌	2	哈哈哈，这张我买的还是vcd来着，小学三年级傻傻分不清，然后我的随身听放不出来，我爸说你买的这是vcd啦，以后要买dvd，后来他就给我用电脑放，里头每首歌都有mv
45993674	鹿野花	2	那群白鸽背对着夕阳。那画面太美我不敢看。
106041532	尘世间一只迷途的小悦仔	3	04年，初二，磁带，单放机，手电筒，被窝写作业。
53257701	DRose陶	1	哦~  这歌还是很爱
97451195	帐号已注销	1	小时候听的 好怀念 一个时代的记忆
130232851	正字节	1	没有我你真的不习惯
41947081	ufff4	2	看到这两个名字在一起居然想哭
109038307	ccharvard	2	还有这么一说
96176110	蓝雨樱桃臀	1	当时我还问我哥为什么蔡依林是这个声音。我哥说装嫩。。当时我想装嫩是啥。。
115121185	Mag-树	1	那画面太美我不敢看是这儿出的？
57987489	ZEXNN7	1	女友嫁人了，新郎不是我[大哭][大哭]
248958200	0215水兽	2	终于找到这句话的出处
59635963	Fadin	4	其实听的都是十年前的情怀，十年前的自己[哀伤]
131867532	Radi0headache	1	[憨笑]加油呐
74252267	蹲在厕所逮蛆玩	2	那画面太美我不敢看[大哭][大哭][大哭]
80086424	咸鮮王	2	這歌是真好聽啊 真的好 製作也好
69920221	王小小小小波	1	那时候的jo...
62848165	CorazonDe_	317	Jay和Jolin在一起的时候，我们也在一起，Jay结婚了，可是新娘却不是Jolin，你也结婚了，可是新郎却不是是我。
101585059	陈先森2015	6	那是周杰伦才思横溢的年代，可惜我感觉他现在越来越保守了。
136556290	郭hm	1	画面太美我不敢看
73378646	大力猛男	1	把蔡依林盖过去了
118044158	鑫丶晓爱	1	反正这么大岁数啦肯定不是还单着呢。
20289406	奔雷手敌法师	2	不清楚啊 有人说是锦荣。关键我也不知道锦荣是哪个。。。[奸笑]
118044158	鑫丶晓爱	1	结婚了吧我记得是个老外呀 - -。
30779448	走过青丘遇见海	5	那么多年，你还是一个人跳着舞旋转
91449401	消失的火果果	1	曾经拥有，太美不看
130872213	joey的乔伊	3	终于病都好了。想到来到广州就一直病着，期间整个人情绪低落到抑郁，没有精神，很疲惫。现在终于不会情欲低落了，心境稳定了。感谢自己好好照顾自己。
60781181	超级无敌便便丸	3	wowowowowowwoooo
99005935	哎呀手折了	1	最后和声听的我好想哭
115950768	KK咿吖吖	2	"好想一直听下去[跳舞]当一个不管不顾的pabu/fool
Btw 小男孩唱的好可爱啊哈哈姐姐么么muo~[色]"
102967184	ssssteff	8	最带感的是周杰伦和小孩子唱的那段
9622133	Winkynee	1	?
98166005	张磊ollie	1	哈哈记得，土豪披肩
102093252	ImageHighBigger	3	锦荣也是够帅了 蔡依林这波不亏[大哭]
49328786	罗潔r	1	aafuso aafuso  sooooooosorry
133795517	五月贝壳蒸肉饼	1	基本不听蔡依林的歌，觉得太浮华，点进来就是这一首有情调的。想念涡轮
1342795	潇土留梦	3	太尼玛屌了，这个调屌
92178286	小谈同学630	5	放屁
98661608	7十一郎	2	其实觉得他们应该在一起的
34213610	coldco	2	以前的林林，现在的淋淋，哎
74061465	山海皆不可平	1	你果然一个人跳着舞旋转
44638697	杨杨杨宗伟	2	怎么会，你多想了。
100550185	打草稿啊啊	4	这首歌放到现在依旧前卫，一点也不过时
78311753	清流然	1	昨晚梦见蔡依林了，只是过来怀念一下。
89895269	My_Jinji__	1	有时感觉不看歌词真的听不懂
69774482	莉娅西西	24	很羡慕蔡依林，虽然最后没有跟周杰伦在一起，但是有很多浪漫一生难忘的回忆，听这些他们一起合作的歌就感觉在那个时候他们无话不谈心有灵犀曲意传情，每个女生一生能遇到一个这样的人也无憾
116759809	鲜花-满楼	3	我也是，今天刚知道出处
116759809	鲜花-满楼	1	蔡依林声音听起来好小
49892792	#NAME?	3	jolin的和男朋友已经交往六年了，感情很好
64658345	薄栖	3	偶尔来听听以前的歌，我们渐渐都成了有故事的人啊
33929045	烛虚	2	开头是不是666
123533251	pankeydong	5	有机会一定要跟爱人去布拉格去看看
66219731	染血柴刀	4	真的不知道蔡依林现在听到这首歌是什么感觉。。。唉
81136320	苏若清雪	4	其实他们在一起感觉真挺好的。这大概是从小学就听他两歌的人内心的小执念吧，哈哈无关现实。
40648031	Sugar你个土豆	1	表白周杰伦
20319164	Akitakxl	3	循环一天了 现在满脑子都是aafuso aafuso 呀sososorry
97883371	_瓶中船_	1	布拉达不是个包么
20289406	奔雷手敌法师	1	这个符号什么意思？
15734090	miniputty	1	我点的889  求我[发怒]
68250153	Nassol	7	蔡依林的TOP50 前三首 布拉格广场 倒带 说爱你 都是杰伦写的
56415872	pleistocene	2	谁能想到蔡依林最热门的歌居然是这首，怀旧点应该是爱情36计或者舞娘，时尚点应该是呸，谁知道居然是这首。到底是因为那句歌词还是那段感情？
73961313	月亮忘记吧	1	敢情这歌写的是西藏哈哈哈
109052309	apinkyday	1	你可知道你的名字 解释了我的一生 碎了满天的往事如烟与世无争
109052309	apinkyday	1	say hello 之后就不要 say byebye 了
137459152	Uriyeon	1	超级喜欢
73166509	用户73166509	1	活捉
79382950	菜刀剃胡渣	1	当年的最看好的金童玉女，现在搞成这样
63719562	因爱成厦	800	“我不追星 但是Jay为什么不娶Jolin” 在Jay的热门前十里都问了这句 后来想想 这句话问错了 不是Jolin一往情深Jay就一定要跟她在一起 那 Jay为什么不爱Jolin 为什么 为什么真情、深情总被辜负？所有喜欢Jay的女孩里我觉得Jolin是最最喜欢他的…打完这些字泪就掉了 还好没人认识我
246839645	烦人的碎碎念	2	那画面太美……
250115196	人老了爱回忆	1	老周的歌曾经喜欢听。后来觉得他江郎才尽，再然后觉得他还是如此牛B犀利。以前不喜欢听的魔术先生乔克叔叔超人不会飞红磨坊等等。。。现在也爱得不行不行的。没错，我和你一样。因为......我们...都老了[口罩]（我想去见见...她如今过得怎样？）
250115196	人老了爱回忆	1	好多年没听。那年突然在网上火了的那句词“那画面太美我不敢看”我还想了半天觉得熟悉。
56893797	卖卖女孩的小火柴	1	啊
50148750	羊咩咩喂	2	经典的不要不要的。  那年演唱会上两人穿得像两坨稻草。。。
51867489	路易丝儿	1	CP狗的开始
78540613	注定一人	1	[撇嘴][大哭]
98988045	听歌真初叹	1	我们的节奏是一样的啊
86497699	perfectlove	2	刚放完周杰伦接着就是蔡依林，网易好坏
249571827	动听分贝	1	为嘛觉得老歌还是那么好听
62755811	如初怡哲	1	一直以为布拉格是布达拉[呆]
80575024	Ni听得到-	2	前几天嫂子去了布拉格广场 哈哈哈哈[呲牙]
107200201	太阳梦徐徐来	2	哈哈哈 前一句是 你吟唱 没有我你真的不习惯 不是自恋啦 
120372413	suemiku	1	[亲]不好意思，杰伦的歌我以前喜欢听，现在喜欢听，以后也喜欢听
104190948	DogEgg狗蛋儿	1	所以结局答案到底是什么……这歌太惊艳了……小学听的……现在重听还是觉得6666
104190948	DogEgg狗蛋儿	1	这歌简直小学回忆。。。。。
41761817	爷的第七张	5	我是觉得现在的华语歌都没有以前前卫了，感觉在开历史倒车了。
121290141	初见R	1	???
47383703	Chapter_R	6	听听这首歌的旋律和编曲，这都是多少年前的歌了…我觉得华语歌的水准是一直在下降的，没有人认真地做音乐了…
95290569	09啊丶	2	打卡
78120474	谭小龙_	2	请告诉我最后答案？嗯？??
44156211	大杯奶绿	2	哟666666  评论笑死我
49987796	蘇壹学长	2	开头那句“哟6666666”妈呀笑喷了233333333333333333333333[可爱]
74180858	鱼丸粗面喔伊细	1	啦啦(?▽?)
77644285	小伍8023	1	应了那句，那画面太美不敢看。
248936737	lizxxiao	2	一直推送十年前的周杰伦蔡依林给我。网易真的帮我找回了一整个曾经……
104290056	芒果菠萝蜜1	1	太好听
115497208	孩子们眼中的希望是什么形状-	1	好听
115497208	孩子们眼中的希望是什么形状-	1	早安各位杰迷[可爱]
78540613	注定一人	1	周的歌 以前觉得不好听的， 现在爱的不行， 对不对！以前不听的 现在天天听， 对不对！以前不听老周的，现在也爱的不行不行的、对不对！没错！我和你们一样，因为……我们…都老了[口罩]（我想去看看……和她）
97941063	苒见孙悟空	2	这么多年才听到“那画面太美我不敢看”
81988166	--我要下雪了--	3	我没想到Jolin热门歌曲的第一首居然是这首，但又觉得应该是这首吧
65221016	雨天的旋律	2	曲子太美，这个专辑里，杰伦写的歌我都喜欢
102503438	M-李嘉图	1	真的好听。。
101259407	天灰灰会不会累不累睡不睡	2	没人说前奏响起，以为是简单爱吗
71245856	啊擦擦啊滴滴	3	十二年了～
96529324	芒果味的TaeSsica	2	我怀念的童年到青春的歌。
84142116	轨迹的弦	1	刚听这首歌的时候觉得编曲太花哨了 太用力了
59143430	三藩市鳳凰飛健舞社副社長	1	没有我你真的不习惯，这么自恋真的好吗[惶恐]
131910285	飘雪的枫叶小路	3	初中边听这首歌，边看文字版柯南，现在听着都后背发凉
32509804	花大破___	1	04年第一次在哥哥MP3里听到就戴着听了一个星期～（泪目
32509804	花大破___	1	哭(?;︵;`)
20050448	樂为路	1	[憨笑]
92246037	月光也会跟着我丶	1	好歌
71637180	宅咖-	4	赞居然比评论多出那么多
99467992	清水与盐	3	允许我再怀念一下双J和当年的他们与自己
103933030	kjoy1701	1	这首歌真是绝了[强][强][强][强][强]
118776954	唱游日记	4	时过境迁，只可惜杰伦再也写不出这样的歌了。。。
128278561	蛋总蛋爷	1	jay的rap好棒棒 
75492039	琴键_深蓝色	1	点我 里面可能有你喜欢的音乐呦~~~~~好东西会分享~~~喜欢的歌友们可以收藏啊～～~~你可能会有惊喜呦！
103120271	YONYANG	1	想当年也是一对双人
123533251	pankeydong	1	现在才发现蔡依林的歌很赞
33895717	流浪月食	4	没有我你真的不习惯[哀伤]
65423251	Jankst	1	网易云音乐播放、收藏、评论、分享最多最受欢迎的周杰伦歌单。欢迎收藏和分享我创建的《周杰伦最全演唱正序集》歌单，收录网易云音乐里杰伦演唱的所有歌曲，包括演唱，翻唱，合唱，以及比较特别的live。全部按演唱时间先后顺序排列。非常适合点进去随机播放。喜欢live收藏《周杰伦最全Live正序集》哦
400112	Ivan919	1	永远的杰伦和jolin。
246477753	FiresideGirls	2	那画面太美我不敢看
134452041	关真理	1	好多年没听了
99287461	叶湘伦-路小雨	3	好几年前听的时候觉得霸气～而现在是怀念～
99287461	叶湘伦-路小雨	2	双J～[流泪][流泪][流泪]
86099189	随遇而安t	1	满满的回忆??
95934045	然终归姐	2	半夜发现这歌和 谭维维给你一点颜色 的鼓有相同节奏型[生病]
126691588	Heaven__pain	1	应该叫大明宫万达。
56537319	桔梗味	2	这首歌是小学喜欢的男生给我听的歌[呆][呆][呆]
119389943	美得冒泡的毛毛虫	1	恩
29929337	Mapleislan	3	郎才女貌，可惜[流泪]
79235244	Sidsel_Rasmussen	1	很正常呀
115721699	乖麽	1	我是来数乐器的
119389943	美得冒泡的毛毛虫	1	可惜我男友爱海贼，不爱杰伦，
46565634	TANK-岚	1840	要是叫万达广场逼格立马没有了
246198217	Narsha-	1	小时候的回忆了，
35829265	莽Tain	1	也许现在她反而可以淡然地微笑着听完了
112222212	Lwtiiing_	1	先站出来高高在上自以为是批评别人的是你，说别人污蔑你偶像的也是你，先给别人下低端的标签也是你，说到没理了又说不要辩解没意义，nc与否真无所谓因为根本不粉谁，所以也没有你这么敏感的神经傲娇的心态，至于谁缠谁，别忘了是你莫名其妙来咬人的。@WST731120
110452120	WST731120	1	若个别人无意黑不足为惧，有人支持很可怕；   明辨是非为人应有，点赞者其心可诛是支持许嵩。  我已说不要理你，也请你不要糟我   互黑，不要辩，无意义。
110452120	WST731120	1	突然发现你喜欢贴标签给他人                                          我也贴一个送给你－许嵩的nc 粉                                   小姐，你看怎么样？！？
112222212	Lwtiiing_	1	我的天你想的可真多，活这么复杂心机你当真不累吗，本来一句话被你小化大，是我低端不及你高端，看我评论大家赞怎么了，大家也只是觉得像，你这么一嚷嚷一引导大家也觉得哎？好像真的耶。呵呵，你高智商呦，你引导的呦。
65565134	Casablanca_s	5	绝唱，男声RAP和女声白金级作品
79235244	Sidsel_Rasmussen	2	可惜什么？
51883755	liebeveraaaa	12	在去布拉格的火车上一直听这首歌，结果在布拉格老城广场并没有许愿池
86450110	揪橘子	5	前奏出来 看到热评说蔡依林现在都不敢听我以为是嘲讽，直到第一句出来…[流泪][流泪]
62358558	犯罪嫌疑人林某-	2	????????????????????????????
82929990	_Shaun_	3	看过对申雪赵宏博的采访，他们说这首歌去布拉格，结果那根本没有广场的！[大哭][大哭][大哭]
119380171	珠珠的小饭团	3	买的第一张磁带，在家偷偷听，被老妈骂，说是靡靡之音。
119389943	美得冒泡的毛毛虫	1	路飞和杰伦而赞，爱好同，可惜了
822546	蜡笔小翔的幸福生活	2	我有这张专辑的磁带[大哭][大哭]
110452120	WST731120	1	哈哈，[大笑]   好一个重点转移   a像B是什么意思？ B像a又是什么意思－大家都知道  你颠倒顺序又是为什么？明明是墨尔本晴像布拉格广场，你偏要说布拉格广场像墨尔本晴    其实你无非就是想说周杰伦抄袭许嵩而已。 我话不能太多 只是有人为你点赞 不得已理了你这个低端黑而已
112201237	Derek南木头	2	最后几句就是对爱情最好的幻想啊，希望有那么一天
104201974	係404	2	第一章 以父之名 第二张 夜的第七章 这是第三章吗
112222212	Lwtiiing_	3	所以呢，我有哪个字说抄袭了么？我说像有错吗？「懒得理你」这句话是不是说的太傲娇了，好听叫傲娇，不好听是太自以为是了吧，有请你来理吗？本来就只是觉得像没别的意思，你可真，可笑啊，公知。
116497015	丶anonyma	2	全都是  回忆  特别喜欢小孩子的那段ROP
116328031	三文鱼跳龙门PPTer	3	这歌词，有种一语成谶的感觉[哀伤]
63321590	稻葭	3	当年高中疯狂喜欢蔡依林 班里的都知道我喜欢 一次英语报上有一篇关于蔡依林的阅读理解 老师讲的时候大家时不时都向我看来 下课了一个女生还送我一张蔡依林的杂志扉页 当时说她和周杰伦是恋人 真的好伤心 现在想想 真的回不去了
90871287	安Ange	1	当时觉得这歌好怪[大哭]
85210847	trynd	1	杰伦结婚了，孩子也已出生，如今的他如此沧桑。
110452120	WST731120	7	布拉格广场2003年发行  墨尔本晴2007年发行     有人给你点赞我才评论你  如果不是这样我都懒得理你
86962523	l寒枫叶y	2	"都是回忆
"
60126821	Typo__	4	我好像生的晚一点，没有注意到他们在一起的时候。
117176706	Z-Sunlight	3	我发现Jolin的歌的歌词有好多最后都成段子了，
117176706	Z-Sunlight	1	这封面，哎，懂得人自然懂[惊恐]
122178823	洗白兔	3	私人FM给我推荐了这首超级超级超级老的歌
68859995	兽先玍	1	rap超赞，那时下课唱出来感觉酷酷的
76897431	兰斯大人	2	觉得很赞吧[大笑]
45694144	_Vivian_3	3	@WAX-_- 这两个人彼此相伴走过那时候最艰难的时光，然而。我能不能像看小说一样，提前翻到最后一页，看看是什么样的结局。如果是悲剧，那我们为什么还要走这一遭。
136368963	三姐真美啊	5	看着他们我仿佛走过了一个青春那么长
134955796	夜未央ooooo	1	依旧经典
35909395	陌上花早_	2	喜欢小孩子那段rap  可是说的是什么意思。。
110452444	你的他本人	1	可是故事最后的答案不是你们俩…
54375809	river_river	1	《布拉格广场》小孩子部分是余晋唱的，不是侯高俊杰。侯高俊杰跟杰伦合唱了《本草纲目》。
92418127	我的世界要有光	1	终于懂了[呆]..      画面太美我也不敢看...
92418127	我的世界要有光	1	什么画面？
124328342	阿文来啦	2	小孩子的那段rap[色]
2821303	生来彷徨陌路	3	没有周杰伦就没有蔡依林
92665221	bysf	2	我故意倒回去听3分40秒[开心]
92665221	bysf	2	那里都有你的影子  庞某[汗]
106407442	柠檬的味道你可知道	2	 想到读书的时候了……
36961908	独孤红玉	2	侯高俊杰
64032785	Protossadun	2	中间那一串单词是什么语言？反正我只认识fortissimo是意大利语
100376358	Tywon	5	那画面太美我不敢看[大哭][大哭]
112222212	Lwtiiing_	3	和许嵩的墨尔本晴好像
7629556	墨_子陳	3	画面太美我不敢看原来是这里[大哭]
99040615	琦友	758	 手机响了，竟然是前男友打来的，我呆呆地望着屏幕。铃声一消失，马上关机取出手机卡，找出两年前用的诺基亚装了进去，发短信给他：没听见，再打来。片刻，他果然打来了，我猛地抓起手机，对他大吼：你他妈还有脸打来呀！然后用尽力气把手机摔个稀巴烂！
67478419	眉清_目秀	2	so so sorry，第四声。
79235244	Sidsel_Rasmussen	2	画美不看
126086007	蘑菇咕咕咕--	1	这封面村姑即视感
129900626	路漫漫M30	1	初中历史老师给我们讲布拉格之春时候就给我们放了这首歌
134980889	尘邈	1	对，但像我这种只评论其他的怎么算？[大哭][大哭]
136447297	grape星野陈	1	[亲亲]
72128167	LIULIULIUY啊呀	3	当初知道周董要结婚的时候，其实我的内心是崩溃的，毕竟是青春啊，
76897431	兰斯大人	1	初中啊，我也是呢。初中时候喜欢一个女生，就把这首歌的歌词（包括rap）抄给她了[憨笑]
76897431	兰斯大人	1	尤其是3分40秒之后的部分，这段高潮不能更赞
132325461	柠檬维C_	1	布拉格，寻找爱情的地方不是吗？让我脑补一下有一个地方只有我们知道。
30723164	萌萌的猫猫	1	04年雅典奥运会
73553389	我是北方佬	1	画面太美我不敢看
90621962	圈圈302	3	曲:周杰伦 词:方文山 编曲:钟兴民
67498178	烧柴煮水饺	1	好曲  好词
2677007	女壮士变身占座达人努力当伪学霸	9	后来，我去了布拉格，没看见许愿池，却独自在查理大桥吹着冷风
6760637	BacKKillers	1	里面的小孩将来的巨星！
100376358	Tywon	2	真是？
95383776	我世界纵没理想	2	因为你的品味还在2000年代呵呵 如果蔡依林不转型还唱布拉格广场这种歌的话 早就flop了
66627697	我是圆圆不是圈圈	2	你一定要在火车上听，真的真的。
131266221	大姣	1	我林rap很牛的
119729959	火焰洞洞鞋	4	"你扯到外太空了，再扯就出太阳系了
"
70086820	魔王悟饭	1	好，不敢看的画面其实就是白鸽背对着夕阳而已
131885542	Safetycar1991	1	04年雅典谢谢
103480200	DilingDiling丨2	2	中间那段屌爆了有没有
6554203	Eddy8985	1	2004年雅典奥运会。
37292849	DannyMacaskill-	2	奥运会是08年
118238410	Akazie	6	忽然明白有时我们喜欢听老歌，不是因为歌曲本身，而是因为怀念那些年轻的日子，那些年轻的他们和年轻的自己
111573360	帐号已注销	2	没有你我真的不习惯
72784307	悠悠wo心	1	满满的回忆
129418386	许若飞	1	额
116890849	Tadayoshi-	4	在唱不出那样的歌曲，听到都会红着脸躲避[憨笑]
117207472	皓是告白的皓	1	[亲][亲][亲]
19082379	风月一倾	2	画面太美我不敢看[撇嘴]
19256904	尚小柒1983	1	那画面太美我不敢看[大哭][大哭][大哭]
98593304	吉他配三弦_儿	2	握爪[大哭]我也是这道题
105423835	troublemakersmart	1	蔡依林
114155058	郑小豪	2	之前一直认为Jay会跟Jolin在一起的，后来大了，接触了网络，小公举也结婚了，新娘却不是她
131774644	洗洗小番茄吧	6	只有我觉得这首歌的rap部分比唱歌部分好听么。。。[呆]只为了听rap来的
78351801	安豆豆_knight	1	[呆]
61402358	美少女战士谢渊	5	[流泪]十几年不听我居然还会念杰伦那段rap!
135667106	狭窄的恐龙君	1	没有我你真的不习惯233333
82333777	zbby_	4	孑然一身
125412960	Joy_阿灰	7	你可拉倒吧....捧一个贬低另一个  简直给蔡依林招黑   
59701983	关雎小裤子	4	多好的结局 
82280646	东烟巷半墨	1	小孩子是sei
130420326	帐号已注销	5	[亲]初一的时候在电台听到后就喜欢，现在知道是杰伦写的[亲亲]果然注定是杰迷[吐舌]
34545227	EscapeFromReality	1	画面太美我不敢看
132172516	请避光密封保存	5	期末考试语文出题：解释蔡依林《布拉格广场》中网络流行语“画面太美我不敢看”的意思。然而看到歌名我后面就一直脑补循环歌没心情答题。。。
131774644	洗洗小番茄吧	9	讲真，真心觉得周杰伦跟蔡依林挺般配的，虽然现在已经物是人非了。
488176	云村小虾米	1	那画面太美我不敢看[呲牙][呲牙][呲牙]
8747287	装甲番茄	2	我一听到这首歌就会想起十二年前上初中的我，那个我曾暗恋过的姑娘，那段开心的朦胧岁月。
124158433	故事-细腻	1	布拉格是个好地方
124367551	微笑的高圆圆圆	1	编曲屌炸天
97795479	ii_is_i	1	这调调，爱的不行
62221068	卖火柴滴小桑榆	177	Jay当年那才真是大写的才华横溢，很荣幸我能够见证
90300450	--带胶布嘛--	2	停了这首歌我duang的一下[口罩]
113851368	_卖女孩的小火柴__	1	画面太美不敢看
20630435	叉骚园子	7	劳资就是不相信我伦没有爱过她  这些都是满满的爱的印记哇[亲亲][亲亲][亲亲][亲亲][亲亲][亲亲][亲亲][亲亲][亲亲][亲亲][亲亲][亲亲][亲亲][亲亲][亲亲][亲亲][亲亲][亲亲][亲亲][亲亲][亲亲][亲亲][亲亲][亲亲]
120856865	Esassani	5	神曲！！！！双J完美之作~~~~~~~~~
81117613	不辨_	1	当时天天循环脑部画面哎……
29594901	没奶的奶牛	2	已成经典
122211694	傻猹究竟有多长	7550	前一句我赞同。离开Jay了的她   是女王。
117205733	一本时空	12	有周董的蔡依林是个公主，现在成舞女了
104524120	R_Katrina	4	这曲就感觉是天上来的
108926333	絮夜之蝉翼	1	初中时候拿着姐姐的手机一直循环，一晃已经过了八个春秋。
106967366	藏龙岛主i	6	往往评论才是亮点
53147851	扬剧	1	嘿嘿嘿
69154298	谭兹军	1	打卡
102100734	佩珀军士孤独心	1	这小孩是谁 哈哈好萌
39443363	北京市人民	3	哈哈哈，蔡依林那时候就是被人称作小林心如
77841676	宁采臣_____	2	好喜欢杰伦的rap
82508567	love哀	1	看评论
133548037	故事的小黄瓜030	1	花钱
85975271	geisteskrank	2	那画面太美我不敢看
129925284	鸭鸭是我	4	惹 30岁以前一定要努力去一次布拉格厚
106968729	Executive_Outcomes的崇拜者	2	说普通[呲牙]话
52181363	Kakakaster	1	不过你也印证了一个说法，用Nazi标志当头像的百分之百是S13[可爱]，还有黄皮肥皂不配拥有妈妈
52181363	Kakakaster	1	其实我想说人家在哪儿拍跟你有什么关系吗
79700711	WhoCaresAnyway	1	那画面太美我不敢看哈哈哈哈哈哈哈哈哈
89077446	大头-李李	6	"看来今年又是过光棍节了，从来都没有好男友一起过过情人节，本命
年真好啊"
